lat_bin,lon_bin,time_slot,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
53.57,-1.71,2,3,property,0.3333333333333333,0.6365141893815645,property,0.4835,True,0.0797,0.4835,0.4368,43.7,West Yorkshire,uncertain
53.57,-1.7,1,3,violent,0.3333333333333333,0.6365141893815645,property,0.476,False,0.0812,0.476,0.4428,44.3,West Yorkshire,uncertain
53.57,-1.7,2,4,violent,0.0,0.6931472015900639,violent,0.7833,True,0.0787,0.138,0.7833,78.3,West Yorkshire,medium
53.57,-1.7,3,3,violent,0.3333333333333333,0.6365141893815645,property,0.4681,False,0.0831,0.4681,0.4488,44.9,West Yorkshire,uncertain
53.57,-1.6600000000000001,0,6,property,0.16666666666666666,1.0114042647073518,violent,0.7884,False,0.0769,0.1347,0.7884,78.8,West Yorkshire,medium
53.57,-1.6600000000000001,1,7,property,0.2857142857142857,0.9556998911125343,violent,0.5078,False,0.3308,0.1614,0.5078,50.8,West Yorkshire,uncertain
53.57,-1.6600000000000001,2,3,violent,0.3333333333333333,0.6365141893815645,violent,0.7759,True,0.0833,0.1407,0.7759,77.6,West Yorkshire,medium
53.57,-1.6600000000000001,3,9,property,0.4444444444444444,0.8486855577264172,violent,0.7874,False,0.077,0.1356,0.7874,78.7,West Yorkshire,medium
53.57,-1.6500000000000001,0,5,violent,0.2,0.6730116880595106,violent,0.5293,True,0.3057,0.165,0.5293,52.9,West Yorkshire,uncertain
53.57,-1.6500000000000001,3,3,violent,0.0,1.0986122886681096,violent,0.608,True,0.1511,0.2409,0.608,60.8,West Yorkshire,medium
53.58,-1.79,0,8,violent,0.25,1.0397207708399179,violent,0.7892,True,0.0766,0.1342,0.7892,78.9,West Yorkshire,medium
53.58,-1.79,1,12,other,0.16666666666666666,1.0114042647073518,violent,0.7891,False,0.0767,0.1342,0.7891,78.9,West Yorkshire,medium
53.58,-1.79,2,11,violent,0.09090909090909091,1.0361987848192837,violent,0.7889,True,0.0768,0.1344,0.7889,78.9,West Yorkshire,medium
53.58,-1.79,3,9,violent,0.3333333333333333,0.9950269901795212,violent,0.7038,True,0.1365,0.1597,0.7038,70.4,West Yorkshire,medium
