lat_bin,lon_bin,time_slot,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
33.77,-118.26,2,19,property,0.21052631578947367,0.9932682101499606,property,0.7553,True,0.1371,0.7553,0.1076,10.8,LA,medium
33.77,-118.26,3,13,property,0.15384615384615385,1.0579054247036734,property,0.7222,True,0.1307,0.7222,0.1471,14.7,LA,medium
33.78,-118.31,1,3,property,0.3333333333333333,0.6365141893815645,property,0.6967,True,0.1264,0.6967,0.1769,17.7,LA,medium
33.78,-118.3,0,4,property,0.25,1.0397207708399179,property,0.7633,True,0.1371,0.7633,0.0996,10.0,LA,medium
33.78,-118.3,1,7,other,0.2857142857142857,0.9556998911125343,property,0.7608,False,0.1381,0.7608,0.1011,10.1,LA,medium
33.78,-118.3,2,15,violent,0.13333333333333333,1.0437570363314084,property,0.7583,False,0.1367,0.7583,0.105,10.5,LA,medium
33.78,-118.3,3,18,other,0.05555555555555555,1.0893096789558299,property,0.7537,False,0.1388,0.7537,0.1075,10.7,LA,medium
33.78,-118.28,0,10,violent,0.1,0.9433483923290392,property,0.7502,False,0.1353,0.7502,0.1145,11.4,LA,medium
33.78,-118.28,1,16,other,0.125,1.0717300941124526,property,0.6874,False,0.124,0.6874,0.1886,18.9,LA,medium
33.78,-118.28,2,26,property,0.15384615384615385,1.0579054247036734,property,0.684,True,0.1239,0.684,0.1922,19.2,LA,medium
33.78,-118.28,3,35,property,0.08571428571428572,1.0674862001343326,property,0.763,True,0.137,0.763,0.1,10.0,LA,medium
33.78,-118.27,0,58,property,0.08620689655172414,1.0428166453475833,property,0.7549,True,0.1373,0.7549,0.1077,10.8,LA,medium
33.78,-118.27,1,56,other,0.08928571428571429,1.090848339453108,property,0.7029,False,0.1281,0.7029,0.169,16.9,LA,medium
33.78,-118.27,2,104,violent,0.0,1.0939692935112066,property,0.7104,False,0.1297,0.7104,0.1599,16.0,LA,medium
33.78,-118.27,3,133,violent,0.17293233082706766,1.0687602689316613,property,0.6792,False,0.1224,0.6792,0.1984,19.8,LA,medium
33.78,-118.26,0,39,property,0.05128205128205128,1.0377475202610307,property,0.7569,True,0.1367,0.7569,0.1064,10.6,LA,medium
33.78,-118.26,1,67,property,0.07462686567164178,1.0918549081696192,property,0.6925,True,0.125,0.6925,0.1825,18.2,LA,medium
33.78,-118.26,2,107,violent,0.11214953271028037,1.0809022864463362,property,0.7406,False,0.1336,0.7406,0.1258,12.6,LA,medium
33.78,-118.26,3,94,violent,0.20212765957446807,1.0525853248807127,property,0.6839,False,0.1235,0.6839,0.1926,19.3,LA,medium
33.78,-118.25,0,28,property,0.25,0.9239088809656752,property,0.7391,True,0.1377,0.7391,0.1232,12.3,LA,medium
33.78,-118.25,1,37,other,0.13513513513513514,1.076752548142629,property,0.7589,False,0.1374,0.7589,0.1037,10.4,LA,medium
33.78,-118.25,2,42,other,0.16666666666666666,1.0114042647073518,property,0.7597,False,0.1369,0.7597,0.1034,10.3,LA,medium
33.78,-118.25,3,50,violent,0.16,1.038811757145593,property,0.7561,False,0.1364,0.7561,0.1075,10.7,LA,medium
33.78,-118.24000000000001,0,6,property,0.6666666666666666,0.4505612301390093,property,0.7554,True,0.1393,0.7554,0.1053,10.5,LA,medium
33.78,-118.24000000000001,1,7,property,0.42857142857142855,0.5982696097102536,property,0.6813,True,0.123,0.6813,0.1957,19.6,LA,medium
33.78,-118.24000000000001,2,10,property,0.2,0.6730116880595106,property,0.7488,True,0.1464,0.7488,0.1049,10.5,LA,medium
33.78,-118.24000000000001,3,10,property,0.8,0.3250829947896311,property,0.7636,True,0.1371,0.7636,0.0992,9.9,LA,medium
33.78,-118.23,1,6,other,0.16666666666666666,1.0114042647073518,property,0.7635,False,0.1371,0.7635,0.0994,9.9,LA,medium
33.78,-118.23,2,5,property,0.0,1.0549201679861442,property,0.7636,True,0.1371,0.7636,0.0992,9.9,LA,medium
33.79,-118.31,0,6,property,0.3333333333333333,0.6365141893815645,property,0.6973,True,0.126,0.6973,0.1767,17.7,LA,medium
33.79,-118.31,1,7,violent,0.0,1.0042424730540764,property,0.7632,False,0.1371,0.7632,0.0997,10.0,LA,medium
33.79,-118.31,2,12,other,0.08333333333333333,1.0775563270668007,property,0.7451,False,0.1348,0.7451,0.1201,12.0,LA,medium
33.79,-118.31,3,15,violent,0.06666666666666667,0.9908353864438493,property,0.734,False,0.1354,0.734,0.1306,13.1,LA,medium
33.79,-118.3,0,47,property,0.0425531914893617,1.0738536558823966,property,0.7638,True,0.1371,0.7638,0.0991,9.9,LA,medium
33.79,-118.3,1,43,property,0.11627906976744186,1.0362947477621285,property,0.7639,True,0.1371,0.7639,0.099,9.9,LA,medium
33.79,-118.3,2,85,property,0.023529411764705882,1.0946856326038188,property,0.7618,True,0.1369,0.7618,0.1013,10.1,LA,medium
33.79,-118.3,3,92,property,0.09782608695652174,1.0532630963030596,property,0.7002,True,0.1265,0.7002,0.1733,17.3,LA,medium
33.79,-118.29,0,20,other,0.2,1.0296530140645737,property,0.6803,False,0.1226,0.6803,0.1971,19.7,LA,medium
