lat_bin,lon_bin,time_slot,total_count,dominant_category,dominance_gap,entropy,predicted_category,confidence_calibrated,correct,proba_other,proba_property,proba_violent,risk_score,city,confidence_tier
38.85,-76.99,0,25,property,0.12,0.6859298212897089,property,0.7544,True,0.2456,0.7544,0.0,0.0,DC,medium
38.85,-76.99,1,15,violent,0.06666666666666667,0.6909233303461605,property,0.6958,False,0.3042,0.6958,0.0,0.0,DC,medium
38.85,-76.99,2,23,property,0.7391304347826086,0.3872123965224141,property,0.5827,True,0.4173,0.5827,0.0,0.0,DC,medium
38.85,-76.99,3,32,property,0.4375,0.5941300438539743,property,0.5864,True,0.4136,0.5864,0.0,0.0,DC,medium
38.85,-76.98,0,69,property,0.3333333333333333,0.6365141893815645,property,0.6556,True,0.3444,0.6556,0.0,0.0,DC,medium
38.85,-76.98,1,32,property,0.25,0.6615632592196846,property,0.5905,True,0.4095,0.5905,0.0,0.0,DC,medium
38.85,-76.98,2,40,property,0.75,0.3767701826029325,property,0.5838,True,0.4162,0.5838,0.0,0.0,DC,medium
38.85,-76.98,3,68,property,0.6176470588235294,0.4879243906057735,property,0.5835,True,0.4165,0.5835,0.0,0.0,DC,medium
38.85,-76.97,0,71,property,0.18309859154929578,0.6762897144614012,property,0.7463,True,0.2537,0.7463,0.0,0.0,DC,medium
38.85,-76.97,1,42,property,0.047619047619047616,0.6920129858631267,property,0.7196,True,0.2804,0.7196,0.0,0.0,DC,medium
38.85,-76.97,2,39,property,0.5384615384615384,0.5402041635719225,property,0.5853,True,0.4147,0.5853,0.0,0.0,DC,medium
38.85,-76.97,3,71,property,0.38028169014084506,0.6189879462962461,property,0.5839,True,0.4161,0.5839,0.0,0.0,DC,medium
38.85,-76.96000000000001,0,23,property,0.5652173913043478,0.5235863586809393,property,0.5807,True,0.4193,0.5807,0.0,0.0,DC,medium
38.85,-76.96000000000001,1,6,property,0.3333333333333333,0.6365141893815645,property,0.5873,True,0.4127,0.5873,0.0,0.0,DC,medium
38.85,-76.96000000000001,2,12,property,0.6666666666666666,0.4505612301390093,property,0.582,True,0.418,0.582,0.0,0.0,DC,medium
38.85,-76.96000000000001,3,21,property,0.5238095238095238,0.5488744056593858,property,0.5819,True,0.4181,0.5819,0.0,0.0,DC,medium
38.86,-77.01,0,8,property,1.0,4.3446531758480495e-08,property,0.5871,True,0.4129,0.5871,0.0,0.0,DC,medium
38.86,-77.01,2,13,property,1.0,4.3446531758480495e-08,property,0.5855,True,0.4145,0.5855,0.0,0.0,DC,medium
38.86,-77.01,3,11,property,1.0,4.3446531758480495e-08,property,0.5866,True,0.4134,0.5866,0.0,0.0,DC,medium
38.86,-77.0,0,13,property,0.5384615384615384,0.5402041635719225,property,0.7488,True,0.2512,0.7488,0.0,0.0,DC,medium
38.86,-77.0,1,18,property,0.2222222222222222,0.6682484987195559,property,0.5844,True,0.4156,0.5844,0.0,0.0,DC,medium
38.86,-77.0,2,10,property,0.8,0.3250829947896311,property,0.5832,True,0.4168,0.5832,0.0,0.0,DC,medium
38.86,-77.0,3,17,property,0.6470588235294118,0.4659992782183092,property,0.5826,True,0.4174,0.5826,0.0,0.0,DC,medium
38.86,-76.99,0,78,property,0.20512820512820512,0.6719583269792032,property,0.6115,True,0.3885,0.6115,0.0,0.0,DC,medium
